145-hsa04330.txt,4,47,0.0851
146-hsa04340.txt,0,1,0.0
15-hsa00140.txt,3,46,0.0652
163-hsa04614.txt,0,1,0.0
179-hsa04713.txt,1,4,0.25
183-hsa04723.txt,3,36,0.0833
187-hsa04727.txt,3,46,0.0652
190-hsa04740.txt,3,36,0.0833
191-hsa04742.txt,3,45,0.0667
218-hsa04961.txt,1,4,0.25
221-hsa04966.txt,3,46,0.0652
230-hsa04978.txt,3,39,0.0769
239-hsa05033.txt,4,47,0.0851
277hsa05217.txt,1,4,0.25
7-hsa00053.txt,1,4,0.25
