145-hsa04330.txt,47
146-hsa04340.txt,1
15-hsa00140.txt,46
163-hsa04614.txt,1
179-hsa04713.txt,4
183-hsa04723.txt,36
187-hsa04727.txt,46
190-hsa04740.txt,36
191-hsa04742.txt,45
218-hsa04961.txt,4
221-hsa04966.txt,46
230-hsa04978.txt,39
239-hsa05033.txt,47
277hsa05217.txt,4
7-hsa00053.txt,4
