145-hsa04330,10
146-hsa04340,10
15-hsa00140,10
163-hsa04614,10
179-hsa04713,10
183-hsa04723,10
187-hsa04727,10
190-hsa04740,10
191-hsa04742,10
218-hsa04961,10
221-hsa04966,10
230-hsa04978,10
239-hsa05033,10
277hsa05217,10
7-hsa00053,10
