145-hsa04330,0,10,0.0
146-hsa04340,0,10,0.0
15-hsa00140,0,10,0.0
163-hsa04614,0,10,0.0
179-hsa04713,0,10,0.0
183-hsa04723,0,10,0.0
187-hsa04727,0,10,0.0
190-hsa04740,0,10,0.0
191-hsa04742,0,10,0.0
218-hsa04961,0,10,0.0
221-hsa04966,0,10,0.0
230-hsa04978,0,10,0.0
239-hsa05033,0,10,0.0
277hsa05217,0,10,0.0
7-hsa00053,0,10,0.0
